text,label
extraordin fict debut think numb exquisit plot novel suspens grow relentless dark fright pac accel forc deeply troubl charact mom startl self revel ar mail period week taunt let end simpl decl think numb pict see wel know secret amaz comply find let writ predict random cho exact dav gurney retir nypd top homicid investig forg new lif wif madelein upst new york let od begin divert puzzl quick ignit mass ser murd investig pol confront complet baffl kil on fond rhym fil threats warn whos at detail unprec uncanny knack disappear thin air ev disturb scal ambit seem wid ev unfold brought investig consult dav gurney soon accompl deduc breakthrough leav loc pol aw yet ev match wit seem clairvoy oppon gurney tragedy mar past ris haunt marry approach dang precip fin dark cold fear build met advers stop end fight keep bear amid whirlwind menac destruct gurney see tru becom becom guil mem fest wif madelein clear ey adv may answ mak sens work defy easy label propuls masterpiec suspens absorb immers liv charact real seem hear heartb think numb novel soon forget less think numb,thriller
ant secret team hero adv lifetim legend ant world decr every year terr sol ev wreak worldwid destruct whoev set gold capston atop gre pyramid giz avert disast gain ultim priz millenn world domin sun turn nat battl nat retriev miss capston group smal nat led sup soldy jack west band togeth prev on country attain fright pow thu greatest treas hunt tim begin adrenalin fuel rac glob battlefield coloss rhod hang gard babylon gre egypt pyramid unlock thrills sev dead wond less sev dead wond,thriller
samanth stranger lif night disappear best friend cassy everyon said sam popul weal dream boyfriend sam resurfac recollect hap night tri piec togeth lif real on long want part old sam took mean girl whol new level clear cassy lik best enemy sam pretty sur los mem lik win lottery get second chant bet daught sist friend fal hard carson ort boy alway look ev old sam tre lik trash cassy stil miss tru hap night bury deep insid sam mem someon els know someon want mak sur sam stay quiet sam want tru unlock cloud mem fat night fin mov rememb thing keep sam al less look back,thriller
ivy mateo cal us clos common carlton high begin bad day typ ivy lost stud council elect class clown fac school humy heartthrob mateo burn work two job sint famy busy fail outsid cal got stood cal pul camp lat class run ivy mateo seem lik perfect opportun turn bad day around ditch city three lik old tim exceiv bar left park lot run thing say spot anoth carlton high stud skip school follow scen murd on chant mov day turn dul dead get wors turn ivy mateo cal stil thing common connect dead kid hid someth wond could chant reconnect chant auth on lying com brand new puls pound thriller fer day murd three old friend rel ep ditch day goe horr fat wrong less dea,thriller
retir detect cal hoop mov remot vil rur ireland plan fix dilapid cot bought walk mountain put old pol instinct bed forev loc boy ap help broth miss on vil least pol seem car cal feel restless itch someth wrong commun must find ev bring troubl door less search,thriller
rog brown corp headhunt mast profess on car simply support luxury lifestyl wif fledgl art gallery art op on night meet cla grev perfect candid maj ceo job also perhap answ fin woe grev hap ment own priceless pet paul rub paint lost sint world war rog brown hap dabbl art theft break grev apart find paint cla grev may turn worst thing ev hap rog brown less headhunt,thriller
story two colleg friend wild cano trip friend test fir whit wat viol wyn jack best friend sint freshm ory bond shar lov mountain book fish wyn gentl giant vermont kid nev happy feet wat jack rug rais ranch colorado sleep star cook fir cam nat breath decid cano riv northern canad anticip long day leis paddl pick blueberry night stargaz read paperback western wildfir mak way across forest ad unexpect urg journey hear man wom argu fog shrouded riverbank decid warn fir search pair turn noth on next day man appear riv paddl alon man heard wom less riv,thriller
new york tim bestsel auth karin slaught bring back trent sar linton superb tim thriller ful devy twist disturb secret shock surpr see com mystery kidnap hot sum night sci cent diseas control grab unknown assail shop cent park lot van thin air auth desp sav doct devast explod on mon lat ser sunny sunday afternoon shat boom ground shak blast follow anoth second lat on atlant busiest import neighb bomb loc em univers two maj hospit fbi headquart cdc diabol enemy med examin sar linton partn trent investig georg bureau investig rush scen heart dead conspir threatens destroy thousand innoc liv assail abduc sar goe undercov sav prev massacr put lif lin wom country lov less last widow,thriller
trent bril ag georg bureau investig new lov begin put difficult past behind loc colleg stud goe miss inexpl kept cas superv ment deputy direct amand wagn cannot fathom amand mot two lit collid abandon orph drawn diff reason decad fath imprison murd hom appear cas launch amand car forty year ago sud com back lif involv long held mystery bir par two dauntless investig nee fac demon past prev ev gre ter unleash less crimin,thriller
new york tim bestsel queen twist return famy reun lead murd year avoid daisy dark entir famy assembl nan birthday party nan crumbl goth hous tiny tid island fin back togeth on last tim tid com cut rest world eight hour famy ar harb secret stroke midnight storm rag nan found dead hour lat next famy memb follow trap island someon kil on on dark must reckon pres mystery wel past secret tid com rev wick wink agath christie non daisy dark unforget twist leav read reel less daisy dark,thriller
tal ripley meet bad see breathless chil psycholog thriller bestsel novel known kore steph king trust trust ear on morn twenty six year old jin wak strange metal smel phon cal broth ask everyth right hom miss cal moth middl night jin soon discov murd body lying pool blood bottom stair styl seo duplex rememb much night suff seiz lif jin oft troubl mem faint impress moth cal nam cal help beg lif thu begin jin frant three day search uncov hap night fin learn tru famy shock addict psycholog thriller good son expl mystery mind mem twist rel moth son incred urg less good son,thriller
chant encount spark unrel web lie stun new psycholog thriller nat bestsel auth mary kubic see teen girl train platform stand pour rain clutch inf arm board train whisk away get girl head heid wood alway charit wom work nonprofit tak stray cat stil husband daught horr heid return hom on day young wom nam willow four mon old baby tow dishevel app homeless girl could crimin wors despit famy object heid invit willow baby tak refug hom heid spend next day help willow get back feet clu willow past begin surfac heid forc decid far wil help stranger start act kind quick spir story far twist anyon could anticip less pretty baby,thriller
lifetim writ put togeth jam patterson best book ev tot year jam patterson writ unputdown puls rac novel writ book surpass zoo thriller born writ world world brut attack crippl entir city jackson young biolog watch esc ev increas sens dread wit coordin lion ambush afric enorm viol com becom terr clear destruct help ecolog chloe rac warn world lead lat attack grow feroc cun plan soon plac left hum hid less zoo,thriller
six jam bond thriller ian flem typewrit dispatch investig mystery disappear jamaic stat chief bond expect holiday sun discov dead centip plac hotel room vac island suspicy act lead inex juli reclud megalomaniac steel pint hand find good doct hid must enl aid loc fisherm quarrel al beachcomb rid togeth comb loc legend nat cal dragon bond alon must fac pun test obstac cours design sad meas limit hum body capac agony less doct,thriller
